Geneid	G10	G11	G15	G16	G3	G4	G5	G8	G9	KP0B	KP0	KP1B	KP1	KP2B	KP2	KP4B	KP4	KP6B	KP6	WP2	WP6
Gm12797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C130073F10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12799	4	1	5	4	12	4	4	4	5	1	1	4	4	8	3	2	1	5	5	4	0
Pde4b	137	10	41	41	103	187	59	125	70	138	67	53	78	67	59	54	22	51	28	109	140
Gm24869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sgip1	0	35	21	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0	2	0	0
Gm12709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tctex1d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BB031773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Insl5	159	0	14	18	16	2	10	38	131	11	65	37	111	88	77	23	25	25	79	96	35
Wdr78	41	28	29	26	17	71	21	30	75	27	23	38	35	59	15	37	2	37	3	28	59
Gm12710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mier1	5787	1652	2517	2605	2182	1864	1844	7761	5831	6246	3581	6018	3389	3753	2656	1935	1626	2238	1673	6624	6511
Slc35d1	3237	704	2044	2382	847	1259	967	3551	3617	3808	2315	2807	1786	2767	2181	2541	2516	2783	3098	3461	3865
Gm44037	7	0	1	3	4	9	1	1	2	1	0	3	0	3	0	1	1	1	1	1	2
4921539E11Rik	2	0	0	0	0	2	0	2	5	0	0	0	0	1	0	0	0	1	0	0	0
4930456L15Rik	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	0
Oma1	1144	461	503	571	451	455	323	1412	1156	1007	734	856	783	851	805	651	423	830	545	1104	1398
Gm12718	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Gm23064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12715	122	90	163	199	91	100	95	142	95	112	112	111	111	167	155	188	104	199	169	152	213
Gm22801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dab1	23	566	1552	2336	766	2072	2120	37	70	11	3	26	26	137	138	287	204	382	333	38	30
Gm12719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8b	0	0	12	12	0	0	5	0	1	0	0	0	0	0	0	0	0	1	2	0	0
C8a	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyb2	457	70	321	303	301	395	496	211	480	318	217	228	278	430	193	257	258	238	185	187	299
Gm12721	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prkaa2	4968	1643	3569	4001	1168	1939	1644	5557	4976	4245	3125	4413	3154	5237	3437	3855	2259	3640	3042	5072	5524
Plpp3	118	208	367	565	210	416	244	138	131	102	80	133	115	186	153	203	180	179	205	137	186
Gm12722	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
Gm12723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12726	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
Gm12728	0	0	1	0	0	0	0	2	0	2	1	1	1	1	0	4	0	0	1	1	0
Gm24363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12729	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12727	0	0	2	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	2	0
Gm26047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hspd1-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37253	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Usp24	2601	818	1993	2138	941	2239	1902	2046	2374	1666	1152	1881	1498	2533	1600	2315	1249	2517	1416	2125	2685
Pcsk9	665	1390	2757	2034	736	1521	1265	1138	401	1278	673	738	675	2086	1378	4215	1977	6871	4696	1261	2069
Bsnd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem61	1	0	4	4	0	2	0	6	8	3	0	5	1	3	0	2	0	0	0	4	2
2700068H02Rik	7	0	2	10	5	1	4	5	2	4	2	7	0	2	2	6	5	3	2	3	0
Dhcr24	4729	5579	14097	14213	5723	9016	10049	6076	4387	6871	4326	6879	4869	10675	7117	10408	9578	9984	10038	7597	8336
Gm12744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lexm	0	7	0	1	0	4	0	0	1	0	0	3	0	3	0	4	0	0	3	0	2
Ttc22	2636	1503	3998	3633	1864	2659	2582	1767	2264	2751	2408	2992	1931	2985	2555	3038	2205	3131	2797	2615	3489
Pars2	204	177	202	160	235	161	141	269	169	174	120	168	129	183	155	148	113	144	140	192	184
Ttc4	968	522	1208	1252	998	1489	1011	847	918	757	558	791	569	1017	568	826	513	911	713	887	1054
Mroh7	22	14	27	76	26	772	381	2	12	6	7	22	1	14	6	10	8	14	12	12	19
Fam151a	0	0	0	5	19	793	766	0	4	0	0	0	0	0	0	3	8	0	0	0	0
Acot11	1592	786	1403	1413	676	1558	1166	1504	1418	1536	1413	1816	1326	2200	1468	1859	1506	1956	1813	1996	2216
Gm12745	0	0	0	0	0	0	0	0	0	1	0	0	3	4	2	1	1	0	4	0	4
Gm12746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ssbp3	2315	1456	1761	1616	1243	1066	1387	2939	2163	2831	2078	3485	2116	3291	2484	2494	1628	2605	2378	3424	3483
Gm12786	9	0	1	4	3	5	5	4	2	7	7	7	12	33	1	14	6	2	10	4	16
Mrpl37	1036	784	1096	1091	1096	1077	967	1273	1043	984	818	1129	790	1438	1006	1465	933	1819	1279	1306	1675
Cyb5rl	140	68	131	130	100	172	99	129	99	81	66	97	117	124	61	102	55	160	108	123	141
Cdcp2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm12802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tceanc2	412	405	526	452	462	274	196	539	352	447	289	448	343	506	430	451	284	290	362	391	458
Tmem59	10697	11376	16168	18639	9766	7832	9176	10793	9855	7840	6336	10236	9090	14294	10178	8092	11618	9309	10517	10661	8781
Ldlrad1	11	7	6	6	3	1	5	2	5	3	0	8	6	4	4	4	6	3	6	5	10
Lrrc42	2829	663	1025	854	1328	702	702	2119	2226	3017	1924	2459	1440	1874	1537	1132	853	907	904	2308	2852
Hspb11	118	166	97	127	192	57	59	193	163	108	104	160	117	134	104	68	55	71	74	171	169
Gm12850	2	0	0	0	0	0	2	0	0	0	2	0	3	1	2	1	1	1	0	1	0
Dio1	1566	625	771	1323	701	363	582	944	1439	1438	920	1036	473	1845	1578	672	667	381	583	1147	1244
Yipf1	2628	1795	2044	2162	2376	1249	1270	3160	2392	2322	1666	2460	2066	2731	1754	2031	1513	1838	1808	2818	2987
Gm12870	13	0	0	8	2	1	0	1	2	13	8	4	0	16	4	14	5	10	2	1	15
Gm12869	5	0	8	8	0	2	0	2	2	2	3	10	1	8	3	9	8	13	1	2	15
Ndc1	608	471	642	698	563	658	549	822	552	467	301	580	363	838	549	984	454	1065	571	562	952
Gm24804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glis1	0	0	5	7	4	1	0	0	0	2	0	0	1	2	0	3	0	7	2	0	0
Dmrtb1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm12899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047F07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12906	1	1	1	2	4	4	0	3	2	4	0	1	1	5	0	5	1	3	3	1	4
Gm12907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933424M12Rik	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
Lrp8os3	2	0	0	4	0	0	1	8	0	0	3	0	2	0	2	6	3	2	3	1	6
Lrp8	212	61	207	190	42	170	64	176	181	145	100	110	169	367	212	668	211	849	475	149	307
Lrp8os2	0	1	0	0	3	0	1	0	0	0	0	1	0	4	0	5	1	2	2	0	2
Lrp8os1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Magoh	507	614	493	504	942	429	324	794	381	443	339	476	494	564	447	634	333	807	554	667	735
0610037L13Rik	724	327	437	478	500	665	384	527	610	448	252	485	279	501	294	436	307	457	389	416	598
Cpt2	2345	2396	3825	4482	2106	2717	2091	3276	2236	2583	1774	3915	2527	4572	3634	3653	3178	4310	4242	3613	3608
4930407G08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a7	0	0	2	3	3	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Podn	27	75	281	383	149	449	501	16	41	19	2	43	5	95	45	81	200	126	96	12	16
Gm23354	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp2	4701	9463	9756	11999	8740	7141	8216	5932	4761	4661	3297	5614	3965	6996	4443	5129	5042	5610	5776	5755	5498
Mir6397	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Echdc2	404	149	593	691	347	679	455	225	279	202	170	363	180	581	357	501	526	384	415	231	312
Zyg11a	0	17	65	144	45	126	112	4	3	4	5	22	6	83	94	110	178	90	115	1	4
Zyg11b	1546	892	2231	2334	1337	1660	1483	1764	1491	1469	1098	1730	1262	2111	1271	1917	1547	2117	1672	1853	2079
Gm12742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coa7	360	331	452	505	554	400	388	524	314	343	275	354	281	485	314	431	322	579	418	465	480
Shisal2a	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
Gpx7	78	17	102	116	91	217	97	60	62	53	63	84	53	198	133	170	62	104	111	71	128
Gm12738	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tut4	938	237	734	795	520	862	683	1034	886	624	423	818	628	901	789	731	479	731	362	713	882
Gm24967	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm12739	0	0	0	0	0	1	0	0	0	0	4	1	0	1	0	2	0	0	0	0	0
Gm23138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0
Gm12737	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	2	2	0	1
Gm25827	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
Gm22345	0	0	0	1	0	0	0	1	0	1	3	0	1	2	0	0	1	0	0	1	0
Prpf38a	850	846	804	711	1157	680	508	1108	711	720	569	790	651	867	589	785	417	906	653	882	963
Orc1	223	38	87	78	135	98	97	268	165	162	94	174	129	245	127	152	129	189	108	206	263
Gm12743	5	0	8	3	1	7	4	3	4	3	0	3	2	7	1	7	1	2	5	3	7
Cc2d1b	1191	552	1007	1082	488	1067	774	1057	1109	852	593	941	712	1157	633	912	754	966	878	1016	1050
Gm20731	7	0	1	3	1	11	6	3	7	4	2	5	0	3	2	7	7	6	13	1	3
Gm17354	118	28	59	87	18	51	67	71	115	47	27	88	30	96	38	51	44	58	51	67	71
Zfyve9	675	447	941	1197	583	727	820	855	606	627	383	970	484	1162	774	877	706	621	623	881	725
3110021N24Rik	7	0	2	2	0	2	0	0	4	5	0	4	1	1	0	2	2	0	5	1	3
Gm12741	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	1
Btf3l4	620	429	418	559	566	411	324	700	494	497	286	543	369	567	320	460	309	520	486	596	593
Txndc12	918	738	829	765	982	665	633	949	894	648	594	845	881	1068	771	798	662	905	686	958	1015
A730015C16Rik	6	0	10	14	0	8	1	4	13	6	4	6	2	9	4	5	1	2	3	5	17
Kti12	180	211	158	138	192	200	132	216	169	146	165	202	208	242	165	253	149	365	292	257	326
Rab3b	15	28	4	5	2	18	22	3	172	7	116	139	73	204	17	16	99	261	108	136	110
Gm12736	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	1
8030443G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrd1	3204	1482	2717	3028	1622	2424	1904	3184	3131	2423	1810	2931	2368	3463	2232	2870	1796	3507	2155	3178	3445
Mir761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl9	1737	1065	1799	1908	2292	1221	1179	2450	1787	1475	1070	1871	1190	2341	1789	1911	1549	2266	1624	1983	1975
Gm23743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
Calr4	2	0	9	6	2	4	3	0	0	0	0	0	1	5	1	0	1	0	2	0	0
Eps15	1269	1030	1893	2168	1521	1796	1548	1688	1197	1146	780	1419	951	1697	1155	1503	1101	1688	1315	1536	1611
Gm12749	1	4	1	4	2	3	7	4	0	4	6	8	4	8	0	6	2	6	1	1	6
Ttc39aos1	359	24	119	200	23	140	90	136	236	117	129	204	174	278	119	202	138	247	214	173	294
Ttc39a	3459	706	1711	1900	572	888	877	3189	2569	2194	1811	2868	2641	3194	2196	2440	1287	2535	2002	3088	3893
Rnf11	2144	850	1391	1352	913	873	828	1958	2092	1608	1202	1660	1795	2345	1391	1478	1065	1516	1473	1935	2229
4930522H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12803	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
9630013D21Rik	3	0	0	3	7	1	0	1	1	4	6	1	0	2	0	6	2	1	2	0	1
Cdkn2c	366	399	395	421	407	218	274	572	312	346	218	400	206	504	327	499	282	575	432	419	557
Faf1	1138	1073	1104	1166	1270	938	900	1537	1020	1076	734	1313	1033	1389	1043	1142	774	1509	1067	1343	1603
Gm12808	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Dmrta2os	1	0	1	0	0	1	0	1	1	0	1	3	0	0	0	0	0	1	0	2	0
Dmrta2	8	0	8	9	4	4	4	7	26	6	10	26	5	8	3	13	3	8	12	6	4
Elavl4	8	0	1	9	1	9	7	1	8	2	1	1	10	0	1	2	0	4	0	2	9
Agbl4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12807	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0
Gm12804	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0
Gm12805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bend5	8	0	0	0	6	35	9	15	3	8	1	3	3	5	4	3	2	3	1	10	12
n-R5s191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spata6	253	111	69	61	43	63	44	352	248	219	133	211	145	202	196	182	112	221	154	186	209
Gm12961	0	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	0	1	0	1	2
Gm12960	4	3	9	9	4	6	2	14	10	9	4	6	7	7	9	9	7	28	5	13	11
Slc5a9	1021	562	999	1036	339	1074	661	757	701	1199	808	1534	753	1027	947	1365	630	799	959	757	1443
Skint8	4	0	0	1	0	1	0	2	4	3	0	0	4	0	1	2	0	0	0	2	3
Skint7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint3	0	0	1	5	0	4	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0
Skint9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12821	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Gm12823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12816	7	10	3	8	6	0	5	20	2	8	3	10	4	9	9	6	7	12	6	17	14
Gm12818	1	2	0	2	0	1	3	1	3	4	6	0	1	1	2	0	1	3	2	4	2
Gm12813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skint11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trabd2b	27	5	2	7	5	0	2	16	15	11	19	17	12	12	7	12	15	4	6	18	20
Gm28864	2	0	0	1	0	0	0	0	1	1	0	2	0	2	0	0	0	1	0	2	2
Gm12829	31	12	22	8	0	0	0	23	28	6	17	15	13	16	17	19	20	26	15	22	19
9130410C08Rik	54	37	26	26	0	0	0	157	48	89	27	44	41	46	39	45	22	30	28	82	52
Gm12830	19	0	1	6	0	0	0	20	15	16	22	46	20	14	9	6	3	6	10	52	67
Gm23230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxd2	1229	1005	896	831	11	9	6	2240	1170	2551	1725	2724	1908	2452	2053	1722	1839	2151	1826	3241	3202
Foxd2os	1443	1174	682	651	4	26	10	1219	1167	1325	855	1336	971	1443	635	837	826	1140	755	1408	1851
Foxe3	6	0	0	3	0	0	0	7	5	14	10	8	10	9	5	1	5	1	2	15	13
Cmpk1	13430	10744	10943	12024	10596	5659	6054	17385	11655	10894	8036	11634	9641	12829	8460	9389	6910	10959	10058	13664	13557
Gm24045	20	17	18	11	3	25	12	14	14	11	9	18	9	8	8	8	18	17	11	13	4
Stil	409	242	368	332	222	319	228	497	375	289	158	356	184	389	212	458	231	479	208	281	465
Tal1	1	3	2	4	0	0	0	1	0	2	1	1	0	2	2	1	1	0	3	0	1
Pdzk1ip1	561	544	305	275	121	91	70	485	654	488	429	628	377	595	493	319	254	307	373	628	457
Cyp4x1	17	0	0	0	0	13	15	14	23	17	7	23	16	20	13	0	2	2	2	11	23
Cyp4x1os	2	0	0	0	0	2	0	0	7	0	3	1	0	0	2	0	0	0	0	2	0
Cyp4a28-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a29-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12834	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
Cyp4a29	0	12	35	17	0	1	0	0	0	0	0	0	0	9	0	21	9	23	28	1	0
Cyp4a12a	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Cyp4a30-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a30b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm12833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a10	0	0	0	5	0	3	3	0	1	0	0	0	0	0	0	0	44	0	3	0	0
Cyp4b1-ps1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4b1-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a32	1	0	0	2	2	7	3	0	4	0	0	4	0	1	0	0	2	0	0	2	0
Cyp4b1	1279	105	224	387	454	1166	2249	78	1787	74	49	240	163	241	58	64	344	44	105	88	89
Gm12848	2	0	2	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Gm12849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Efcab14	2163	767	1999	1789	1156	1812	1591	2542	1907	1764	1414	2103	2009	2874	1589	1828	1469	2103	1506	2575	2778
Tex38	9	0	2	4	2	1	12	6	4	2	4	3	4	8	6	5	2	2	2	4	7
Atpaf1	527	366	439	488	618	395	403	708	442	481	322	522	379	558	358	425	392	607	438	555	628
Gm12847	21	0	15	8	0	29	20	6	14	3	1	5	2	10	6	11	1	1	0	4	4
Mob3c	459	388	604	711	584	917	616	423	456	485	266	568	303	480	409	508	450	531	546	514	583
Mknk1	489	235	672	515	265	587	422	330	479	403	272	497	283	471	348	407	402	432	419	450	528
Gm29434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kncn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6430628N08Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmbx1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Faah	1109	826	1857	1549	1490	4124	3331	1227	965	718	521	962	761	1096	782	954	945	1324	879	1034	1189
Nsun4	318	270	317	364	355	423	320	377	294	190	149	290	190	364	202	310	217	349	294	338	338
Uqcrh	4561	10126	6238	6288	7809	3254	2838	7014	4027	4368	3622	5367	4224	6041	4082	4763	3796	5638	5042	6155	5338
Gm12854	44	24	44	49	9	51	29	14	26	28	33	28	20	44	13	41	21	27	27	13	24
Lrrc41	659	599	1123	1042	608	670	726	842	573	751	589	827	686	1257	851	1071	800	1046	965	993	1074
Rad54l	316	194	323	265	342	278	254	422	251	219	126	282	164	375	225	433	232	594	272	277	457
Pomgnt1	1113	430	938	929	485	957	650	1064	980	742	508	768	721	1017	681	982	582	1093	787	802	1108
Lurap1	104	24	43	43	19	58	34	89	110	65	18	65	53	67	31	56	26	38	42	56	84
Tspan1	40568	9392	15265	15378	10051	5697	4666	31882	37779	29640	26382	28972	22600	25456	19114	13549	9156	13208	13391	33213	35006
1700042G07Rik	5	7	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0
Gm49337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12951	11	0	0	1	0	2	0	0	2	2	2	1	0	0	0	1	0	0	0	1	2
Llph-ps1	4	0	2	0	2	1	6	4	4	3	2	2	0	1	1	5	2	5	1	1	2
Pik3r3	946	276	486	361	116	205	187	482	830	688	530	716	371	581	308	401	297	455	463	613	669
Mast2	3613	2259	4717	5065	1947	4929	4008	3153	4071	2881	2141	3867	2572	4787	2790	4501	3164	4407	3718	3624	3863
Gm12950	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0
Ipp	361	154	262	276	254	280	204	392	297	185	170	281	222	301	142	188	174	251	185	242	287
Tmem69	248	424	306	321	271	254	182	299	214	267	173	300	175	366	195	308	211	327	279	396	395
Gm12953	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
Gpbp1l1	2933	1741	3654	4094	2086	2368	2340	2758	2749	3023	1915	3161	2020	3215	2071	2560	2564	2489	2619	3006	3219
C530005A16Rik	56	4	47	38	5	31	25	8	46	35	36	43	6	40	19	31	21	36	19	23	29
Ccdc17	201	17	155	166	59	155	84	51	199	95	73	104	74	128	60	98	68	82	86	76	101
Nasp	1267	1189	1214	1348	1461	1291	1225	1762	1097	1021	600	987	986	1469	852	1324	870	1858	900	1223	1824
Akr1a1	8396	14151	12478	13614	15536	9092	9205	13500	7614	9504	7061	12065	8304	12554	9880	11656	10195	13108	12498	12037	11947
Gm25137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prdx1	7833	16804	15561	17824	26404	12581	10684	14218	7895	8401	6332	10415	8195	16364	11845	15571	11648	20677	17558	10938	13728
Mmachc	205	197	242	136	120	157	128	327	195	187	150	222	266	316	174	223	134	246	173	402	306
Ccdc163	356	144	281	270	109	266	214	152	281	181	122	197	90	219	117	155	122	167	137	208	228
